timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-24T23:51:14,codecarbon,fd08852d-bb35-46ca-9524-0cb69dc530cf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.413984499988146,4.463205157439687e-05,1.848895532453337e-05,100.0,0.0,10.0,6.7050580556194e-05,0,6.620214722352102e-06,7.36707952785461e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:20:29,codecarbon,1f333206-57d5-4581-99cd-0fbe3f97a66b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.535777400014922,2.8343928371716544e-05,1.8455753009154287e-05,100.0,0.0,10.0,4.2638775000038246e-05,0,4.146431388734426e-06,4.678520638877268e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:27:11,codecarbon,e3ce042b-7087-4d14-a4ef-2bad4e9ffaa9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3356198000255972,2.4683468022851866e-05,1.848090902993412e-05,100.0,0.0,10.0,3.709641667147581e-05,0,3.646741111555861e-06,4.074315778303168e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:29:26,codecarbon,95a9a984-bae1-4e7f-8fb1-2ff8015e08dd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5220362999243662,2.8075247204530447e-05,1.8445846006383408e-05,100.0,0.0,10.0,4.227544166820331e-05,0,4.06627277778979e-06,4.634171444599311e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:32:46,codecarbon,5295731d-d2fb-4307-a651-3b00259bb0de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1844257999910042,2.190435849058961e-05,1.8493651937298204e-05,100.0,0.0,10.0,3.2899197223337574e-05,0,3.256691944746612e-06,3.615588916808418e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:33:08,codecarbon,4798e701-36eb-402b-8e8f-9d0c22056ddb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0265284000197425,3.747388097476674e-05,1.8491663365981778e-05,100.0,0.0,10.0,5.628935000277125e-05,0,5.565987500206878e-06,6.185533750297813e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:33:33,codecarbon,d2f7d5f0-ba78-466c-a776-b6fba68d7c53,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3248315000673756,2.4494826213900355e-05,1.848901253680536e-05,100.0,0.0,10.0,3.679809444454602e-05,0,3.633686388558191e-06,4.043178083310421e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:33:56,codecarbon,f44871f7-42e2-40c3-81e7-177cb2985b41,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2911543999798596,2.3868997911159945e-05,1.848655583835076e-05,100.0,0.0,10.0,3.586260833415307e-05,0,3.536164444327976e-06,3.939877277848104e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:36:32,codecarbon,f1e74a96-541f-407a-a9fa-73306ab1b044,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.490399400005117,2.75477390453998e-05,1.8483460906724207e-05,100.0,0.0,10.0,4.13966527784295e-05,0,4.074343333357117e-06,4.547099611178661e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:36:51,codecarbon,08ebc3a9-e018-41e7-93e5-560dfeb833c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.100386600010097,2.031050042947066e-05,1.845760429042329e-05,100.0,0.0,10.0,3.055758888755615e-05,0,2.967437777422472e-06,3.352502666497862e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:38:59,codecarbon,6bd90a8d-1af5-4567-84a7-25c60ea12e00,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4407913000322878,2.663129546245015e-05,1.848379807807928e-05,100.0,0.0,10.0,4.0018547222846086e-05,0,3.939743888784304e-06,4.395829111163039e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:40:35,codecarbon,f522dddc-e773-4c85-a84c-53ff94d16708,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4208756000734866,2.626335898177228e-05,1.848392567260213e-05,100.0,0.0,10.0,3.946507499980119e-05,0,3.885890833529023e-06,4.335096583333021e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T00:41:04,codecarbon,3f84d4a5-bfa2-452d-a379-093404758bdf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2663676999509337,2.339208219405464e-05,1.8471793141092425e-05,100.0,0.0,10.0,3.517322222210674e-05,0,3.438341388957472e-06,3.8611563611064205e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T11:33:43,codecarbon,8ae382a8-da84-4949-a838-fc8eed3b05f8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2014575999928638,2.2216326450900643e-05,1.849114479864508e-05,100.0,0.0,10.0,3.3372116666416536e-05,0,3.298714722041041e-06,3.6670831388457576e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T11:34:21,codecarbon,7e2c7cbc-47f9-43fc-a7d9-217b84a7401c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3241962000029162,2.447527958434205e-05,1.84831217490944e-05,100.0,0.0,10.0,3.677950833743024e-05,0,3.6200083336249618e-06,4.039951667105521e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T11:38:20,codecarbon,b3103a2d-9667-4f09-9141-7101deb3e118,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0697996000526473,1.9781918098760552e-05,1.8491237141785283e-05,100.0,0.0,10.0,2.9714966664970333e-05,0,2.937568610973864e-06,3.26525352759442e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T11:40:11,codecarbon,37ae27e8-d966-48ba-8a8e-6a584ed5c5e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0881176999537274,2.012133256149005e-05,1.849187138702525e-05,100.0,0.0,10.0,3.022393055531817e-05,0,2.988850833369522e-06,3.3212781388687695e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T14:45:35,codecarbon,7a3e8e4e-9a8a-4299-beb3-d7797aebeb3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2299877000041306,2.270700799364484e-05,1.8461166720259544e-05,100.0,0.0,10.0,3.416188333196462e-05,0,3.3188794445272328e-06,3.748076277649185e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T14:45:52,codecarbon,7e207c3b-7f7f-4661-a7ec-e7f90294c886,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.070053500006907,1.97820037583602e-05,1.84869296331749e-05,100.0,0.0,10.0,2.9721716667861783e-05,0,2.9309599999881662e-06,3.2652676667849945e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T21:03:51,codecarbon,3f66d8c7-7c15-4087-8361-3e8d66ffbd8c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.390664599952288,2.5703205618261625e-05,1.8482677720525475e-05,100.0,0.0,10.0,3.862477221991867e-05,0,3.8015902776452192e-06,4.242636249756389e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T21:04:10,codecarbon,e992c7ee-696a-43fb-8edc-dc513920502a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.154601600021124,2.131612284265808e-05,1.84618857641182e-05,100.0,0.0,10.0,3.206777777975529e-05,0,3.117154722308947e-06,3.5184932502064234e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-25T21:14:22,codecarbon,827abc71-c711-4b7c-84aa-10ef16dc67ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.170902199926786,2.161871691251036e-05,1.8463298569139355e-05,100.0,0.0,10.0,3.2518972219097325e-05,0,3.165429722220223e-06,3.568440194131755e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T01:44:22,codecarbon,54b52d37-02ba-4c63-97a6-885586adeee5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3347154000075534,2.4631947645747035e-05,1.8454831378740096e-05,100.0,0.0,10.0,3.706632222100679e-05,0,3.591794722079713e-06,4.06581169430865e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T01:44:46,codecarbon,a8ca49eb-c2ab-43a2-b406-0d5fc2b7b710,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.23901559994556,2.288013968642168e-05,1.8466385481689645e-05,100.0,0.0,10.0,3.441121666886223e-05,0,3.355321666781997e-06,3.776653833564423e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T01:45:20,codecarbon,d7c6c6d5-a6fc-4487-a523-a2455ae72440,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.352763499948196,2.497693625925096e-05,1.8463638514941782e-05,100.0,0.0,10.0,3.756996389064525e-05,0,3.6575999996987073e-06,4.122756389034394e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T01:45:37,codecarbon,55381e1c-760b-422e-ac9d-9e647e1740f2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2617464000359178,2.330994732852453e-05,1.847435215813652e-05,100.0,0.0,10.0,3.504392777621332e-05,0,3.432061944557871e-06,3.847598972077119e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T02:01:12,codecarbon,1b7e13c4-2625-46f9-b89e-c5fef601c301,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.059966600034386,1.959504683576824e-05,1.8486475739077587e-05,100.0,0.0,10.0,2.9440941667417063e-05,0,2.903139166624492e-06,3.234408083404156e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T02:03:53,codecarbon,8c256e3c-341a-4ce2-82fa-0c3c582727c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3333532999968156,2.4643386407308875e-05,1.8482263033636867e-05,100.0,0.0,10.0,3.703426944169527e-05,0,3.642728611076665e-06,4.067699805277193e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T02:04:12,codecarbon,39997926-7378-47f7-8c1f-7fbe599e1a86,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.621669799904339,2.9972023790211795e-05,1.848219889892493e-05,100.0,0.0,10.0,4.504255555285554e-05,0,4.430026388662453e-06,4.947258194151801e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T02:04:32,codecarbon,613d1aae-2c88-44a5-9f91-efba86f51690,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.10421999997925,2.041055123192308e-05,1.848413471256328e-05,100.0,0.0,10.0,3.0670163887811616e-05,0,3.020009166923248e-06,3.369017305473486e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T02:09:04,codecarbon,27990ca3-d575-4311-9383-1c927fe21d6e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4457714000018314,2.672223372264895e-05,1.848302831458356e-05,100.0,0.0,10.0,4.015694999705173e-05,0,3.951446111184648e-06,4.410839610823637e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T02:09:30,codecarbon,b5eec8a3-79ed-4d45-9caf-d53d34275380,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1443319999380035,2.1158878394219093e-05,1.849015704827394e-05,100.0,0.0,10.0,3.178518610851218e-05,0,3.14019472247714e-06,3.4925380830989325e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-26T02:10:00,codecarbon,2b12b6c6-d183-495f-b6de-b5fe07ec158c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.7099917999003083,5.0099131941446256e-05,1.8486820492700104e-05,100.0,0.0,10.0,7.527261944293666e-05,0,7.422277222051181e-06,8.269489666498786e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-27T13:51:52,codecarbon,46039d37-6698-4e9a-a011-83a40b15c267,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2031441000290215,2.219578322587292e-05,1.8448150329904395e-05,100.0,0.0,10.0,3.341698610974062e-05,0,3.219936110933001e-06,3.663692222067362e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-27T13:52:10,codecarbon,df15973f-5989-4680-a66b-b680cf05b4ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2665860000997782,2.3403464916410003e-05,1.847759640053367e-05,100.0,0.0,10.0,3.5179855554209404e-05,0,3.4504966668060258e-06,3.863035222101544e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-27T13:52:47,codecarbon,5833e0c2-3549-4cbe-941f-5f4dd96b5210,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.381446500075981,2.550906775204708e-05,1.846547640508992e-05,100.0,0.0,10.0,3.836921667162743e-05,0,3.736696944623772e-06,4.21059136162512e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-27T13:53:49,codecarbon,7b2cfeed-747d-46cf-9e40-c164733ceb05,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1045941999182105,2.0387787465779023e-05,1.8457264638261395e-05,100.0,0.0,10.0,3.0678936105687174e-05,0,2.97366249982992e-06,3.365259860551709e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-27T13:54:07,codecarbon,312c2911-6005-4039-ae39-599497432b2f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.044179500080645,1.9299857360717787e-05,1.848327548972873e-05,100.0,0.0,10.0,2.90032638844827e-05,0,2.8535697221135098e-06,3.185683360659621e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-27T13:54:54,codecarbon,0612ef90-d51a-4b77-9518-d719477d31c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.089435299858451,2.012879269572905e-05,1.84763543997008e-05,100.0,0.0,10.0,3.0259344442230132e-05,0,2.9657508330678362e-06,3.3225095275297974e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
